"Name","Mobile number","Date and time of receive SMS","Date and time of GPS position","Battery state","VHF telemetry","GSM signal level","GPS interval","VHF interval","Temperature","Activity","Lat","Long"
"CZEA01","48603372075","2013-09-12 21:00","2013-09-12 17:00","4,17","off","13","3","0","28.0 st. C","17","19.532399","49.13334900000001"
"CZEA01","48603372075","2013-09-12 21:00","2013-09-12 18:00","4,17","off","13","3","0","27.0 st. C","17","19.532566","49.13109900000001"
"CZEA01","48603372075","2013-09-12 21:00","2013-09-12 19:00","4,17","off","13","3","0","32.0 st. C","17","19.532682","49.13113200000001"
"CZEA01","48603372075","2013-09-13 08:00","2013-09-13 03:00","4,16","off","19","3","0","33.0 st. C","25","19.532782","49.131182"
"CZEA01","48603372075","2013-09-13 08:00","2013-09-13 04:00","4,16","off","19","3","0","26.0 st. C","25","19.531782","49.133899"
"CZEA01","48603372075","2013-09-13 08:00","2013-09-13 05:00","4,16","off","19","3","0","28.0 st. C","25","19.536049","49.142566"
"CZEA01","48603372075","2013-09-13 08:00","2013-09-13 06:00","4,16","off","19","3","0","28.0 st. C","25","19.534333","49.143866"
"CZEA01","48603372075","2013-09-13 12:00","2013-09-13 07:00","4,16","off","20","3","0","31.0 st. C","57","19.536433","49.143083"
"CZEA01","48603372075","2013-09-13 12:00","2013-09-13 08:00","4,16","off","20","3","0","30.0 st. C","57","19.55285","49.14404900000001"
"CZEA01","48603372075","2013-09-13 12:00","2013-09-13 09:00","4,16","off","20","3","0","31.0 st. C","57","19.556033","49.141733"
"CZEA01","48603372075","2013-09-13 12:00","2013-09-13 10:00","4,16","off","20","3","0","29.0 st. C","57","19.55465","49.143733"
"CZEA01","48603372075","2013-09-13 16:00","2013-09-13 11:00","4,18","off","13","3","0","25.0 st. C","40","19.554883","49.14418299999999"
"CZEA01","48603372075","2013-09-13 16:00","2013-09-13 12:00","4,18","off","13","3","0","26.0 st. C","40","19.554283","49.144849"
"CZEA01","48603372075","2013-09-13 16:00","2013-09-13 13:00","4,18","off","13","3","0","27.0 st. C","40","19.552416","49.143933"
"CZEA01","48603372075","2013-09-13 16:00","2013-09-13 14:00","4,18","off","13","3","0","27.0 st. C","40","19.5529","49.143866"
"CZEA01","48603372075","2013-09-13 20:00","2013-09-13 15:00","4,17","off","14","3","0","26.0 st. C","20","19.540149","49.14248300000001"
"CZEA01","48603372075","2013-09-13 20:00","2013-09-13 16:00","4,17","off","14","3","0","29.0 st. C","20","19.540216","49.142416"
"CZEA01","48603372075","2013-09-13 20:00","2013-09-13 17:00","4,17","off","14","3","0","29.0 st. C","20","19.540016","49.142166"
"CZEA01","48603372075","2013-09-13 20:00","2013-09-13 18:00","4,17","off","14","3","0","23.0 st. C","20","19.544399","49.138983"
"CZEA01","48603372075","2013-09-14 07:00","2013-09-13 19:00","4,15","off","26","3","0","30.0 st. C","13","19.544416","49.139033"
"CZEA01","48603372075","2013-09-14 07:00","2013-09-14 03:00","4,15","off","26","3","0","30.0 st. C","13","19.544449","49.139066"
"CZEA01","48603372075","2013-09-14 07:00","2013-09-14 04:00","4,15","off","26","3","0","29.0 st. C","13","19.544966","49.138966"
"CZEA01","48603372075","2013-09-14 07:00","2013-09-14 05:00","4,15","off","26","3","0","25.0 st. C","13","19.542716","49.13901600000001"
"CZEA01","48603372075","2013-09-14 11:00","2013-09-14 06:00","4,16","off","16","3","0","25.0 st. C","17","19.542433","49.13926600000001"
"CZEA01","48603372075","2013-09-14 11:00","2013-09-14 07:00","4,16","off","16","3","0","26.0 st. C","17","19.540516","49.139366"
"CZEA01","48603372075","2013-09-14 11:00","2013-09-14 08:00","4,16","off","16","3","0","25.0 st. C","17","19.539549","49.14153300000001"
"CZEA01","48603372075","2013-09-14 11:00","2013-09-14 09:00","4,16","off","16","3","0","25.0 st. C","17","19.542449","49.139449"
"CZEA01","48603372075","2013-09-14 15:00","2013-09-14 10:00","4,19","off","20","3","0","29.0 st. C","61","19.533933","49.13404900000001"
"CZEA01","48603372075","2013-09-14 15:00","2013-09-14 11:00","4,19","off","20","3","0","29.0 st. C","61","19.55395","49.142833"
"CZEA01","48603372075","2013-09-14 15:00","2013-09-14 12:00","4,19","off","20","3","0","31.0 st. C","61","19.542049","49.139133"
"CZEA01","48603372075","2013-09-14 15:00","2013-09-14 13:00","4,19","off","20","3","0","25.0 st. C","61","19.543516","49.14273300000001"
"CZEA01","48603372075","2013-09-14 19:01","2013-09-14 14:00","4,15","off","16","3","0","23.0 st. C","77","19.540416","49.141333"
"CZEA01","48603372075","2013-09-14 19:01","2013-09-14 15:00","4,15","off","16","3","0","26.0 st. C","77","19.551266","49.141249"
"CZEA01","48603372075","2013-09-14 19:01","2013-09-14 16:00","4,15","off","16","3","0","26.0 st. C","77","19.551466","49.145066"
"CZEA01","48603372075","2013-09-14 19:01","2013-09-14 17:00","4,15","off","16","3","0","28.0 st. C","77","19.550166","49.14148300000001"
"CZEA01","48603372075","2013-09-15 06:00","2013-09-14 18:00","4,13","off","24","3","0","32.0 st. C","15","19.551233","49.141449"
"CZEA01","48603372075","2013-09-15 06:00","2013-09-14 19:00","4,13","off","24","3","0","29.0 st. C","15","19.550983","49.141549"
"CZEA01","48603372075","2013-09-15 06:00","2013-09-15 03:00","4,13","off","24","3","0","29.0 st. C","15","19.545949","49.142083"
"CZEA01","48603372075","2013-09-15 06:00","2013-09-15 04:00","4,13","off","24","3","0","28.0 st. C","15","19.546066","49.142099"
"CZEA01","48603372075","2013-09-15 10:00","2013-09-15 05:00","4,15","off","19","3","0","27.0 st. C","14","19.545449","49.13904900000001"
"CZEA01","48603372075","2013-09-15 10:00","2013-09-15 06:00","4,15","off","19","3","0","28.0 st. C","14","19.542533","49.139283"
"CZEA01","48603372075","2013-09-15 10:00","2013-09-15 07:00","4,15","off","19","3","0","35.0 st. C","14","19.542816","49.139333"
"CZEA01","48603372075","2013-09-15 10:00","2013-09-15 08:00","4,15","off","19","3","0","33.0 st. C","14","19.55605","49.148283"
"CZEA01","48603372075","2013-09-15 14:00","2013-09-15 09:00","4,14","off","22","3","0","34.0 st. C","80","19.553066","49.145449"
"CZEA01","48603372075","2013-09-15 14:00","2013-09-15 10:00","4,14","off","22","3","0","35.0 st. C","80","19.55485","49.140566"
"CZEA01","48603372075","2013-09-15 14:00","2013-09-15 11:00","4,14","off","22","3","0","32.0 st. C","80","19.552966","49.145583"
"CZEA01","48603372075","2013-09-15 14:00","2013-09-15 12:00","4,14","off","22","3","0","39.0 st. C","80","19.553133","49.144799"
"CZEA01","48603372075","2013-09-15 18:01","2013-09-15 13:00","4,17","off","17","3","0","31.0 st. C","44","19.553616","49.144333"
"CZEA01","48603372075","2013-09-15 18:01","2013-09-15 14:00","4,17","off","17","3","0","31.0 st. C","44","19.553666","49.14499899999999"
"CZEA01","48603372075","2013-09-15 18:01","2013-09-15 15:00","4,17","off","17","3","0","30.0 st. C","44","19.554333","49.14499899999999"
"CZEA01","48603372075","2013-09-15 18:01","2013-09-15 16:00","4,17","off","17","3","0","29.0 st. C","44","19.554283","49.145433"
"CZEA01","48603372075","2013-09-16 05:00","2013-09-15 17:00","4,15","off","16","3","0","28.0 st. C","29","19.554333","49.145449"
"CZEA01","48603372075","2013-09-16 05:00","2013-09-15 18:00","4,15","off","16","3","0","28.0 st. C","29","19.555383","49.144383"
"CZEA01","48603372075","2013-09-16 05:00","2013-09-15 19:00","4,15","off","16","3","0","28.0 st. C","29","19.5554","49.144333"
"CZEA01","48603372075","2013-09-16 05:00","2013-09-16 03:00","4,15","off","16","3","0","29.0 st. C","29","19.55575","49.144749"
"CZEA01","48603372075","2013-09-16 09:01","2013-09-16 04:00","4,15","off","14","3","0","27.0 st. C","21","19.5567","49.15105"
"CZEA01","48603372075","2013-09-16 09:01","2013-09-16 05:00","4,15","off","14","3","0","28.0 st. C","21","19.557233","49.151"
"CZEA01","48603372075","2013-09-16 09:01","2013-09-16 06:00","4,15","off","14","3","0","28.0 st. C","21","19.55445","49.145583"
"CZEA01","48603372075","2013-09-16 09:01","2013-09-16 07:00","4,15","off","14","3","0","28.0 st. C","21","19.551183","49.145433"
"CZEA01","48603372075","2013-09-16 13:00","2013-09-16 08:00","4,18","off","21","3","0","29.0 st. C","45","19.555","49.145599"
"CZEA01","48603372075","2013-09-16 13:00","2013-09-16 09:00","4,18","off","21","3","0","31.0 st. C","45","19.554216","49.145199"
"CZEA01","48603372075","2013-09-16 13:00","2013-09-16 10:00","4,18","off","21","3","0","32.0 st. C","45","19.555266","49.145283"
"CZEA01","48603372075","2013-09-16 13:00","2013-09-16 11:00","4,18","off","21","3","0","34.0 st. C","45","19.556066","49.144899"
"CZEA01","48603372075","2013-09-16 17:00","2013-09-16 12:00","4,15","off","22","3","0","34.0 st. C","57","19.5566","49.146516"
"CZEA01","48603372075","2013-09-16 17:00","2013-09-16 13:00","4,15","off","22","3","0","30.0 st. C","57","19.554183","49.145233"
"CZEA01","48603372075","2013-09-16 17:00","2013-09-16 14:00","4,15","off","22","3","0","30.0 st. C","57","19.5551","49.138249"
"CZEA01","48603372075","2013-09-16 17:00","2013-09-16 15:00","4,15","off","22","3","0","30.0 st. C","57","19.5551","49.144099"
"CZEA01","48603372075","2013-09-16 21:00","2013-09-16 16:00","4,14","off","16","3","0","29.0 st. C","27","19.554933","49.144299"
"CZEA01","48603372075","2013-09-16 21:00","2013-09-16 17:00","4,14","off","16","3","0","28.0 st. C","27","19.557216","49.150916"
"CZEA01","48603372075","2013-09-16 21:00","2013-09-16 18:00","4,14","off","16","3","0","30.0 st. C","27","19.559366","49.15195"
"CZEA01","48603372075","2013-09-16 21:00","2013-09-16 19:00","4,14","off","16","3","0","34.0 st. C","27","19.5579","49.150933"
"CZEA01","48603372075","2013-09-17 08:00","2013-09-17 03:00","4,13","off","12","3","0","32.0 st. C","22","19.558366","49.150766"
"CZEA01","48603372075","2013-09-17 08:00","2013-09-17 04:00","4,13","off","12","3","0","31.0 st. C","22","19.5577","49.15095000000001"
"CZEA01","48603372075","2013-09-17 08:00","2013-09-17 05:00","4,13","off","12","3","0","21.0 st. C","22","19.545749","49.142066"
"CZEA01","48603372075","2013-09-17 08:00","2013-09-17 06:00","4,13","off","12","3","0","21.0 st. C","22","19.547266","49.141049"
"CZEA01","48603372075","2013-09-17 12:00","2013-09-17 07:00","4,16","off","22","3","0","22.0 st. C","42","19.535916","49.132949"
"CZEA01","48603372075","2013-09-17 12:00","2013-09-17 08:00","4,16","off","22","3","0","23.0 st. C","42","19.549299","49.13129899999999"
"CZEA01","48603372075","2013-09-17 12:00","2013-09-17 09:00","4,16","off","22","3","0","26.0 st. C","42","19.557383","49.149883"
"CZEA01","48603372075","2013-09-17 12:00","2013-09-17 10:00","4,16","off","22","3","0","24.0 st. C","42","19.5519","49.142749"
"CZEA01","48603372075","2013-09-17 16:00","2013-09-17 11:00","4,16","off","23","3","0","26.0 st. C","19","19.557483","49.148316"
"CZEA01","48603372075","2013-09-17 16:00","2013-09-17 12:00","4,16","off","23","3","0","23.0 st. C","19","19.538566","49.144099"
"CZEA01","48603372075","2013-09-17 16:00","2013-09-17 13:00","4,16","off","23","3","0","24.0 st. C","19","19.537933","49.143133"
"CZEA01","48603372075","2013-09-17 16:00","2013-09-17 14:00","4,16","off","23","3","0","23.0 st. C","19","19.537549","49.143149"
"CZEA01","48603372075","2013-09-17 20:00","2013-09-17 15:00","4,15","off","19","3","0","22.0 st. C","9","19.537483","49.143216"
"CZEA01","48603372075","2013-09-17 20:00","2013-09-17 16:00","4,15","off","19","3","0","22.0 st. C","9","19.537449","49.143283"
"CZEA01","48603372075","2013-09-17 20:00","2013-09-17 17:00","4,15","off","19","3","0","20.0 st. C","9","19.539733","49.135449"
"CZEA01","48603372075","2013-09-17 20:00","2013-09-17 18:00","4,15","off","19","3","0","18.0 st. C","9","19.539683","49.135349"
"CZEA01","48603372075","2013-09-18 07:00","2013-09-17 19:00","4,13","off","21","3","0","19.0 st. C","9","19.539666","49.135399"
"CZEA01","48603372075","2013-09-18 07:00","2013-09-18 03:00","4,13","off","21","3","0","30.0 st. C","9","19.539899","49.135416"
"CZEA01","48603372075","2013-09-18 07:00","2013-09-18 04:00","4,13","off","21","3","0","30.0 st. C","9","19.539916","49.13574899999999"
"CZEA01","48603372075","2013-09-18 07:00","2013-09-18 05:00","4,13","off","21","3","0","25.0 st. C","9","19.539766","49.135049"
"CZEA01","48603372075","2013-09-18 11:01","2013-09-18 06:00","4,17","off","23","3","0","27.0 st. C","64","19.548783","49.14118299999999"
"CZEA01","48603372075","2013-09-18 11:01","2013-09-18 07:00","4,17","off","23","3","0","28.0 st. C","64","19.545883","49.141766"
"CZEA01","48603372075","2013-09-18 11:01","2013-09-18 08:00","4,17","off","23","3","0","28.0 st. C","64","19.5627","49.136949"
"CZEA01","48603372075","2013-09-18 11:01","2013-09-18 09:00","4,17","off","23","3","0","26.0 st. C","64","19.540549","49.144783"
"CZEA01","48603372075","2013-09-18 15:00","2013-09-18 10:00","4,15","off","18","3","0","43.0 st. C","65","19.539466","49.14924900000001"
"CZEA01","48603372075","2013-09-18 15:00","2013-09-18 11:00","4,15","off","18","3","0","29.0 st. C","65","19.5646","49.139599"
"CZEA01","48603372075","2013-09-18 15:00","2013-09-18 12:00","4,15","off","18","3","0","30.0 st. C","65","19.5554","49.14376600000001"
"CZEA01","48603372075","2013-09-18 15:00","2013-09-18 13:00","4,15","off","18","3","0","26.0 st. C","65","19.568049","49.138349"
"CZEA01","48603372075","2013-09-18 19:00","2013-09-18 14:00","4,15","off","22","3","0","29.0 st. C","60","19.568249","49.138433"
"CZEA01","48603372075","2013-09-18 19:00","2013-09-18 15:00","4,15","off","22","3","0","26.0 st. C","60","19.557116","49.14051600000001"
"CZEA01","48603372075","2013-09-18 19:00","2013-09-18 16:00","4,15","off","22","3","0","27.0 st. C","60","19.553666","49.139083"
"CZEA01","48603372075","2013-09-18 19:00","2013-09-18 17:00","4,15","off","22","3","0","27.0 st. C","60","19.555766","49.138383"
"CZEA01","48603372075","2013-09-19 06:01","2013-09-18 18:00","4,13","off","21","3","0","26.0 st. C","13","19.555916","49.138299"
"CZEA01","48603372075","2013-09-19 06:01","2013-09-18 19:00","4,13","off","21","3","0","26.0 st. C","13","19.555933","49.13831600000001"
"CZEA01","48603372075","2013-09-19 06:01","2013-09-19 03:00","4,13","off","21","3","0","25.0 st. C","13","19.55595","49.138249"
"CZEA01","48603372075","2013-09-19 06:01","2013-09-19 04:00","4,13","off","21","3","0","25.0 st. C","13","19.555883","49.138133"
"CZEA01","48603372075","2013-09-19 10:00","2013-09-19 05:00","4,11","off","25","3","0","26.0 st. C","12","19.556066","49.13806600000001"
"CZEA01","48603372075","2013-09-19 10:00","2013-09-19 06:00","4,11","off","25","3","0","25.0 st. C","12","19.556283","49.138099"
"CZEA01","48603372075","2013-09-19 10:00","2013-09-19 07:00","4,11","off","25","3","0","25.0 st. C","12","19.557016","49.138383"
"CZEA01","48603372075","2013-09-19 10:00","2013-09-19 08:00","4,11","off","25","3","0","24.0 st. C","12","19.55615","49.138099"
"CZEA01","48603372075","2013-09-19 14:01","2013-09-19 09:00","4,16","off","13","3","0","30.0 st. C","52","19.5545","49.139799"
"CZEA01","48603372075","2013-09-19 14:01","2013-09-19 10:00","4,16","off","13","3","0","21.0 st. C","52","19.588949","49.11004999999999"
"CZEA01","48603372075","2013-09-19 14:01","2013-09-19 11:00","4,16","off","13","3","0","23.0 st. C","52","20.304716","48.926499"
"CZEA01","48603372075","2013-09-19 14:01","2013-09-19 12:00","4,16","off","13","3","0","24.0 st. C","52","20.680566","48.622582"
"CZEA01","48603372075","2013-09-19 21:15","2013-09-19 13:00","4,14","off","6,","3","0","24.0 st. C","50","21.152416","48.56079999999999"
"CZEA01","48603372075","2013-09-19 21:15","2013-09-19 14:00","4,14","off","6,","3","0","31.0 st. C","50","21.206366","48.573916"
"CZEA01","48603372075","2013-09-19 21:15","2013-09-19 15:00","4,14","off","6,","3","0","20.0 st. C","50","21.426516","48.4103"
"CZEA01","48603372075","2013-09-19 21:15","2013-09-19 16:00","4,14","off","6,","3","0","29.0 st. C","50","21.604383","48.326416"
"CZEA01","48603372075","2013-09-20 05:00","2013-09-20 03:00","4,14","off","9,","3","0","30.0 st. C","14","21.601916","48.32459899999999"
"CZEA01","48603372075","2013-09-20 09:00","2013-09-20 04:00","4,14","off","5,","3","0","33.0 st. C","16","21.602683","48.324282"
"CZEA01","48603372075","2013-09-20 09:00","2013-09-20 05:00","4,14","off","5,","3","0","25.0 st. C","16","21.6071","48.32006599999999"
"CZEA01","48603372075","2013-09-20 09:00","2013-09-20 06:00","4,14","off","5,","3","0","33.0 st. C","16","21.606833","48.320199"
"CZEA01","48603372075","2013-09-20 09:00","2013-09-20 07:00","4,14","off","5,","3","0","31.0 st. C","16","21.612283","48.315266"
"CZEA01","48603372075","2013-09-20 13:01","2013-09-20 08:00","4,16","off","15","3","0","31.0 st. C","36","21.61335","48.31433300000001"
"CZEA01","48603372075","2013-09-20 13:01","2013-09-20 09:00","4,16","off","15","3","0","27.0 st. C","36","21.770133","48.182616"
"CZEA01","48603372075","2013-09-20 13:01","2013-09-20 10:00","4,16","off","15","3","0","26.0 st. C","36","22.140333","47.98446600000001"
"CZEA01","48603372075","2013-09-20 13:01","2013-09-20 11:00","4,16","off","15","3","0","27.0 st. C","36","22.727183","47.85755"
"CZEA01","48603372075","2013-09-20 17:01","2013-09-20 12:00","4,19","off","21","3","0","22.0 st. C","67","23.416366","47.645983"
"CZEA01","48603372075","2013-09-20 17:01","2013-09-20 13:00","4,19","off","21","3","0","32.0 st. C","67","23.498799","47.619416"
"CZEA01","48603372075","2013-09-20 17:01","2013-09-20 14:00","4,19","off","21","3","0","34.0 st. C","67","23.497583","47.619316"
"CZEA01","48603372075","2013-09-20 17:01","2013-09-20 15:00","4,19","off","21","3","0","31.0 st. C","67","23.49581600000001","47.619066"
"CZEA01","48603372075","2013-09-20 21:00","2013-09-20 16:00","4,17","off","17","3","0","30.0 st. C","24","23.49609900000001","47.61896599999999"
"CZEA01","48603372075","2013-09-20 21:00","2013-09-20 17:00","4,17","off","17","3","0","28.0 st. C","24","23.495483","47.618832"
"CZEA01","48603372075","2013-09-20 21:00","2013-09-20 18:00","4,17","off","17","3","0","33.0 st. C","24","23.495749","47.618649"
"CZEA01","48603372075","2013-09-20 21:00","2013-09-20 19:00","4,17","off","17","3","0","33.0 st. C","24","23.495633","47.618816"
"CZEA01","48603372075","2013-09-21 08:01","2013-09-21 03:00","4,16","off","11","3","0","31.0 st. C","28","23.495499","47.618732"
"CZEA01","48603372075","2013-09-21 08:01","2013-09-21 04:00","4,16","off","11","3","0","28.0 st. C","28","23.496083","47.618932"
"CZEA01","48603372075","2013-09-21 08:01","2013-09-21 05:00","4,16","off","11","3","0","27.0 st. C","28","23.498966","47.619349"
"CZEA01","48603372075","2013-09-21 08:01","2013-09-21 06:00","4,16","off","11","3","0","28.0 st. C","28","23.498049","47.61978199999999"
"CZEA01","48603372075","2013-09-21 12:00","2013-09-21 07:00","4,14","off","15","3","0","31.0 st. C","28","23.496449","47.620432"
"CZEA01","48603372075","2013-09-21 12:00","2013-09-21 08:00","4,14","off","15","3","0","30.0 st. C","28","23.497016","47.61999899999999"
"CZEA01","48603372075","2013-09-21 12:00","2013-09-21 09:00","4,14","off","15","3","0","31.0 st. C","28","23.505183","47.620649"
"CZEA01","48603372075","2013-09-21 12:00","2013-09-21 10:00","4,14","off","15","3","0","23.0 st. C","28","23.603016","47.4587"
"CZEA01","48603372075","2013-09-21 16:00","2013-09-21 11:00","4,15","off","16","3","0","19.0 st. C","26","23.740349","47.180916"
"CZEA01","48603372075","2013-09-21 16:00","2013-09-21 12:00","4,15","off","16","3","0","23.0 st. C","26","24.0589","46.815366"
"CZEA01","48603372075","2013-09-21 16:00","2013-09-21 13:00","4,15","off","16","3","0","22.0 st. C","26","24.337116","46.39704900000001"
"CZEA01","48603372075","2013-09-21 16:00","2013-09-21 14:00","4,15","off","16","3","0","19.0 st. C","26","24.711933","46.2118"
"CZEA01","48603372075","2013-09-21 20:00","2013-09-21 15:00","4,13","off","22","3","0","24.0 st. C","28","24.753616","46.24261600000001"
"CZEA01","48603372075","2013-09-21 20:00","2013-09-21 16:00","4,13","off","22","3","0","26.0 st. C","28","24.7517","46.242016"
"CZEA01","48603372075","2013-09-21 20:00","2013-09-21 17:00","4,13","off","22","3","0","27.0 st. C","28","24.752016","46.24144900000001"
"CZEA01","48603372075","2013-09-21 20:00","2013-09-21 18:00","4,13","off","22","3","0","34.0 st. C","28","24.752133","46.241466"
"CZEA01","48603372075","2013-09-22 07:01","2013-09-21 19:00","4,12","off","31","3","0","35.0 st. C","6","24.7521","46.241466"
"CZEA01","48603372075","2013-09-22 07:01","2013-09-22 03:00","4,12","off","31","3","0","31.0 st. C","6","24.7523","46.241333"
"CZEA01","48603372075","2013-09-22 07:01","2013-09-22 04:00","4,12","off","31","3","0","29.0 st. C","6","24.752016","46.241883"
"CZEA01","48603372075","2013-09-22 07:01","2013-09-22 05:00","4,12","off","31","3","0","24.0 st. C","6","24.746699","46.24283300000001"
"CZEA01","48603372075","2013-09-22 11:00","2013-09-22 06:00","4,13","off","25","3","0","27.0 st. C","37","24.746833","46.24284899999999"
"CZEA01","48603372075","2013-09-22 11:00","2013-09-22 07:00","4,13","off","25","3","0","25.0 st. C","37","24.755966","46.239283"
"CZEA01","48603372075","2013-09-22 11:00","2013-09-22 08:00","4,13","off","25","3","0","26.0 st. C","37","24.746866","46.242666"
"CZEA01","48603372075","2013-09-22 11:00","2013-09-22 09:00","4,13","off","25","3","0","24.0 st. C","37","24.752183","46.240533"
"CZEA01","48603372075","2013-09-22 15:01","2013-09-22 10:00","4,18","off","26","3","0","21.0 st. C","45","24.860833","46.1129"
"CZEA01","48603372075","2013-09-22 15:01","2013-09-22 11:00","4,18","off","26","3","0","20.0 st. C","45","25.0035","45.950966"
"CZEA01","48603372075","2013-09-22 15:01","2013-09-22 12:00","4,18","off","26","3","0","24.0 st. C","45","25.142949","45.823767"
"CZEA01","48603372075","2013-09-22 15:01","2013-09-22 13:00","4,18","off","26","3","0","29.0 st. C","45","25.166566","45.77416700000001"
"CZEA01","48603372075","2013-09-22 19:00","2013-09-22 14:00","4,17","off","15","3","0","28.0 st. C","37","25.159383","45.780467"
"CZEA01","48603372075","2013-09-22 19:00","2013-09-22 15:00","4,17","off","15","3","0","27.0 st. C","37","25.158966","45.780967"
"CZEA01","48603372075","2013-09-22 19:00","2013-09-22 16:00","4,17","off","15","3","0","26.0 st. C","37","25.160316","45.78020000000001"
"CZEA01","48603372075","2013-09-22 19:00","2013-09-22 17:00","4,17","off","15","3","0","27.0 st. C","37","25.15655","45.78268299999999"
"CZEA01","48603372075","2013-09-23 06:00","2013-09-22 18:00","4,16","off","17","3","0","30.0 st. C","7","25.156366","45.78298300000001"
"CZEA01","48603372075","2013-09-23 06:00","2013-09-22 19:00","4,16","off","17","3","0","31.0 st. C","7","25.156733","45.78298300000001"
"CZEA01","48603372075","2013-09-23 06:00","2013-09-23 03:00","4,16","off","17","3","0","31.0 st. C","7","25.15685","45.7827"
"CZEA01","48603372075","2013-09-23 06:00","2013-09-23 04:00","4,16","off","17","3","0","28.0 st. C","7","25.155616","45.78145000000001"
"CZEA01","48603372075","2013-09-23 10:01","2013-09-23 05:00","4,17","off","13","3","0","25.0 st. C","54","25.15441600000001","45.77416700000001"
"CZEA01","48603372075","2013-09-23 10:01","2013-09-23 06:00","4,17","off","13","3","0","29.0 st. C","54","25.154933","45.773533"
"CZEA01","48603372075","2013-09-23 10:01","2013-09-23 07:00","4,17","off","13","3","0","33.0 st. C","54","25.15495","45.772683"
"CZEA01","48603372075","2013-09-23 10:01","2013-09-23 08:00","4,17","off","13","3","0","22.0 st. C","54","25.177066","45.721267"
"CZEA01","48603372075","2013-09-23 14:01","2013-09-23 09:00","4,17","off","4,","3","0","17.0 st. C","54","25.274416","45.387883"
"CZEA01","48603372075","2013-09-23 14:01","2013-09-23 10:00","4,17","off","4,","3","0","22.0 st. C","54","25.323749","45.077016"
"CZEA01","48603372075","2013-09-23 14:01","2013-09-23 11:00","4,17","off","4,","3","0","25.0 st. C","54","25.627299","44.797149"
"CZEA01","48603372075","2013-09-23 14:01","2013-09-23 12:00","4,17","off","4,","3","0","32.0 st. C","54","25.776583","44.733799"
"CZEA01","48603372075","2013-09-23 18:01","2013-09-23 13:00","4,15","off","7,","3","0","30.0 st. C","31","25.785799","44.736083"
"CZEA01","48603372075","2013-09-23 18:01","2013-09-23 14:00","4,15","off","7,","3","0","29.0 st. C","31","25.774017","44.735099"
"CZEA01","48603372075","2013-09-23 18:01","2013-09-23 15:00","4,15","off","7,","3","0","29.0 st. C","31","25.775383","44.734566"
"CZEA01","48603372075","2013-09-23 18:01","2013-09-23 16:00","4,15","off","7,","3","0","29.0 st. C","31","25.77665","44.733933"
"CZEA01","48603372075","2013-09-24 05:01","2013-09-23 17:00","4,13","off","14","3","0","29.0 st. C","34","25.779267","44.732283"
"CZEA01","48603372075","2013-09-24 05:01","2013-09-23 18:00","4,13","off","14","3","0","29.0 st. C","34","25.77895","44.732333"
"CZEA01","48603372075","2013-09-24 05:01","2013-09-23 19:00","4,13","off","14","3","0","29.0 st. C","34","25.778967","44.7329"
"CZEA01","48603372075","2013-09-24 05:01","2013-09-24 03:00","4,13","off","14","3","0","28.0 st. C","34","25.77935","44.7332"
"CZEA01","48603372075","2013-09-24 09:01","2013-09-24 04:00","4,11","off","14","3","0","28.0 st. C","35","25.7806","44.733183"
"CZEA01","48603372075","2013-09-24 09:01","2013-09-24 05:00","4,11","off","14","3","0","29.0 st. C","35","25.780533","44.732567"
"CZEA01","48603372075","2013-09-24 09:01","2013-09-24 06:00","4,11","off","14","3","0","29.0 st. C","35","25.779433","44.732717"
"CZEA01","48603372075","2013-09-24 09:01","2013-09-24 07:00","4,11","off","14","3","0","30.0 st. C","35","25.779583","44.732617"
"CZEA01","48603372075","2013-09-24 13:01","2013-09-24 08:00","4,17","off","15","3","0","26.0 st. C","55","25.999416","44.570032"
"CZEA01","48603372075","2013-09-24 13:01","2013-09-24 09:00","4,17","off","15","3","0","31.0 st. C","55","26.484116","44.386683"
"CZEA01","48603372075","2013-09-24 13:01","2013-09-24 10:00","4,17","off","15","3","0","36.0 st. C","55","26.587833","44.31455"
"CZEA01","48603372075","2013-09-24 13:01","2013-09-24 11:00","4,17","off","15","3","0","31.0 st. C","55","26.748766","44.2653"
"CZEA01","48603372075","2013-09-24 21:05","2013-09-24 12:00","4,14","off","11","3","0","25.0 st. C","","27.017849","43.913633"
"CZEA01","48603372075","2013-09-24 21:05","2013-09-24 13:00","4,14","off","11","3","0","36.0 st. C","","27.005416","43.90845"
"CZEA01","48603372075","2013-09-24 21:05","2013-09-24 14:00","4,14","off","11","3","0","32.0 st. C","","27.006883","43.908416"
"CZEA01","48603372075","2013-09-24 21:05","2013-09-24 15:00","4,14","off","11","3","0","31.0 st. C","","27.0071","43.90905"
"CZEA01","48603372075","2013-09-24 21:05","2013-09-24 16:00","4,14","off","11","3","0","31.0 st. C","54","27.006466","43.909583"
"CZEA01","48603372075","2013-09-24 21:05","2013-09-24 17:00","4,14","off","11","3","0","31.0 st. C","54","27.016316","43.910316"
"CZEA01","48603372075","2013-09-24 21:05","2013-09-24 18:00","4,14","off","11","3","0","31.0 st. C","54","27.016366","43.910233"
"CZEA01","48603372075","2013-09-24 21:05","2013-09-24 19:00","4,14","off","11","3","0","30.0 st. C","54","27.01635","43.91035"
"CZEA01","48603372075","2013-09-25 08:00","2013-09-25 03:00","4,15","off","15","3","0","31.0 st. C","19","27.01635","43.91045"
